fps_original_index,fps_selection_order,video_id,start_time,end_time,video_link,caption,general_nsi,music_nsi,environmental_nsi,extraspeech_nsi,additionalnarrative_nsi,quotedspeech_nsi,misc_nsi,nonenglish_captions,nsi_text,coarse_template,fine_template,caption_id,word_count,char_count,avg_word_length,pos_sequence,mean_lexical_frequency
5197,209,lX9oGPFkL00,76.523,77.792,https://www.youtube.com/watch?v=lX9oGPFkL00&t=76,[door thuds closed],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,door thuds closed,NOUN + PROPN + VERB,NN + NNPS + VBD,5197,3,19,5.666666666666667,NOUN PROPN VERB,3.99
1328,210,73vV8VDSQ9o,1573.567,1576.667,https://www.youtube.com/watch?v=73vV8VDSQ9o&t=1573,(Reading aloud),1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Reading aloud,VERB + ADV,VBG + RB,1328,2,15,7.0,VERB ADV,4.324999999999999
6738,211,P1nydF443xM,176.042,178.011,https://www.youtube.com/watch?v=P1nydF443xM&t=176,[ Both shouting playfully ],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Both shouting playfully,PRON + VERB + ADV,DT + VBG + RB,6738,5,27,4.6,PRON VERB ADV,2.544
2401,212,bvkd88h1zTA,659.424,662.294,https://www.youtube.com/watch?v=bvkd88h1zTA&t=659,- (with Betsy): ♪ 17-76 ♪,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,with Betsy,ADP + PROPN,IN + NNP,2401,6,25,3.333333333333333,ADP PROPN,3.728333333333333
6063,213,NUAvdYNGTQU,797.2,805.14,https://www.youtube.com/watch?v=NUAvdYNGTQU&t=797,"…dishes. It is very good for health, (to cure) acidity, cholesterol.”",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,to cure,PART + VERB,TO + VB,6063,11,69,5.363636363636363,PART VERB,5.580909090909091
3341,214,G3AWIWJPwxE,595.561,597.129,https://www.youtube.com/watch?v=G3AWIWJPwxE&t=595,[ Gavel gently bangs ],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Gavel gently bangs,NOUN + ADV + VERB,NN + RB + VBZ,3341,5,22,3.6,NOUN ADV VERB,2.0380000000000003
5211,215,M_zhvfBbvaA,174.0,176.04,https://www.youtube.com/watch?v=M_zhvfBbvaA&t=174,[adorable little battle grunts],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,adorable little battle grunts,VERB + ADJ + NOUN + NOUN,VB + JJ + NN + NNS,5211,4,31,7.0,VERB ADJ NOUN NOUN,4.4175
438,216,2lR7s1Y6Zig,576.609,579.44,https://www.youtube.com/watch?v=2lR7s1Y6Zig&t=576,[ON THE PHONE:],1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,ON THE PHONE:,ADP + DET + NOUN,IN + DT + NN,438,3,15,4.333333333333333,ADP DET NOUN,6.646666666666667
213,217,0oTBOQ5rp58,207.806,211.21,https://www.youtube.com/watch?v=0oTBOQ5rp58&t=207,[flashy big band music],1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,flashy big band music,ADJ + ADJ + NOUN + NOUN,JJ + JJ + NN + NN,213,4,23,5.0,ADJ ADJ NOUN NOUN,4.84
6291,218,O0SOK-_5owA,3505.266,3506.533,https://www.youtube.com/watch?v=O0SOK-_5owA&t=3505,[Since they watched them practice],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Since they watched them practice,SCONJ + PRON + VERB + PRON + VERB,IN + PRP + VBD + PRP + VB,6291,5,34,6.0,SCONJ PRON VERB PRON VERB,5.644
6530,219,Oie4gg-oQ6g,862.154,863.585,https://www.youtube.com/watch?v=Oie4gg-oQ6g&t=862,(Andrew blows on caramel),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Andrew blows on caramel,PROPN + VERB + ADP + PROPN,NNP + VBZ + IN + NNP,6530,4,25,5.5,PROPN VERB ADP PROPN,4.75
1695,220,8934qhVjaoA,3506.0,3508.5,https://www.youtube.com/watch?v=8934qhVjaoA&t=3506,[HIKARU also looks surprised],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,HIKARU also looks surprised,PROPN + ADV + VERB + ADJ,NNP + RB + VBZ + JJ,1695,4,29,6.5,PROPN ADV VERB ADJ,4.715
4634,221,ju1FEjTOZy4,129.429,133.166,https://www.youtube.com/watch?v=ju1FEjTOZy4&t=129,-[ Singing in Swedish ],1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Singing in Swedish,VERB + ADP + ADJ,VBG + IN + JJ,4634,5,23,3.8,VERB ADP ADJ,3.214
8652,222,WVPQfBuxcmU,21.521,25.291,https://www.youtube.com/watch?v=WVPQfBuxcmU&t=21,(swelling suspenseful synth),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,swelling suspenseful synth,VERB + ADJ + ADJ,VBG + JJ + JJ,8652,3,28,8.666666666666666,VERB ADJ ADJ,3.26
806,223,3XkjoLgZr60,29.565,31.67,https://www.youtube.com/watch?v=3XkjoLgZr60&t=29,[Signaling for someone to come?!],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Signaling for someone to come?!,VERB + ADP + PRON + PART + VERB,VBG + IN + NN + TO + VB,806,5,33,5.8,VERB ADP PRON PART VERB,5.9
459,224,2pxO0chvtC8,25.3,28.3,https://www.youtube.com/watch?v=2pxO0chvtC8&t=25,(Announcer 2 reading:),1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Announcer 2 reading:,NOUN + NUM + NOUN,NN + CD + NN,459,3,22,6.666666666666667,NOUN NUM NOUN,4.906666666666666
6246,225,O0SOK-_5owA,2292.233,2293.933,https://www.youtube.com/watch?v=O0SOK-_5owA&t=2292,[What are these lockers for?],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,What are these lockers for?,PRON + AUX + DET + NOUN + ADP,WP + VBP + DT + NNS + IN,6246,5,29,5.0,PRON AUX DET NOUN ADP,5.848000000000001
5369,226,mHjhgeyhuKk,1971.516,1973.576,https://www.youtube.com/watch?v=mHjhgeyhuKk&t=1971,[ Laughter &amp; Inaudible Remarks ],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Laughter &amp; Inaudible Remarks,PROPN + PROPN + ADJ + NOUN,NNP + NNP + JJ + NNS,5369,6,36,5.166666666666667,PROPN PROPN ADJ NOUN,2.475
6209,227,O0SOK-_5owA,1628.566,1629.933,https://www.youtube.com/watch?v=O0SOK-_5owA&t=1628,"[Upon release, BTS's ""Crystal Snow""]",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Upon release, BTS's ""Crystal Snow""",SCONJ + NOUN + PROPN + PART + NOUN + NOUN,IN + NN + NNP + POS + NN + NN,6209,5,36,6.4,SCONJ NOUN PROPN PART NOUN NOUN,4.17
6205,228,O0SOK-_5owA,1566.833,1568.466,https://www.youtube.com/watch?v=O0SOK-_5owA&t=1566,[Help me out],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Help me out,VERB + PRON + ADP,VB + PRP + RP,6205,3,13,3.6666666666666665,VERB PRON ADP,6.203333333333333
5451,229,mWnIosFFYP4,720.7,723.7,https://www.youtube.com/watch?v=mWnIosFFYP4&t=720,"So, they said, we will add thums up (a soft drink) to the recipe.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a soft drink,DET + ADJ + NOUN,DT + JJ + NN,5451,14,65,3.7142857142857135,DET ADJ NOUN,5.796428571428572
6164,230,O0SOK-_5owA,1061.6,1065.2,https://www.youtube.com/watch?v=O0SOK-_5owA&t=1061,[Double under crossover],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Double under crossover,ADJ + ADP + NOUN,JJ + IN + NN,6164,3,24,7.333333333333333,ADJ ADP NOUN,4.8
8663,231,wWXadNojNec,17.091,20.161,https://www.youtube.com/watch?v=wWXadNojNec&t=17,(Delta Blues Crooner) Jeeeelllllyyy Hrrrmmmm Jaaaaaam!,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Delta Blues Crooner,NOUN + NOUN + ADV,NN + NNS + RBR,8663,6,54,8.166666666666666,NOUN NOUN ADV,1.8050000000000004
8779,232,xGI1qOpQJkM,0.867,3.77,https://www.youtube.com/watch?v=xGI1qOpQJkM&t=0,(upbeat guitar strumming),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,upbeat guitar strumming,PROPN + PROPN + NOUN,NNP + NNP + NN,8779,3,25,7.666666666666667,PROPN PROPN NOUN,3.54
6748,233,P1nydF443xM,291.457,295.495,https://www.youtube.com/watch?v=P1nydF443xM&t=291,"[ Both grunting, screeching ]",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Both grunting, screeching",PRON + VERB + VERB,DT + VBG + VBG,6748,5,29,5.0,PRON VERB VERB,2.322
4658,234,jwKeLsTG12A,2435.533,2437.681,https://www.youtube.com/watch?v=jwKeLsTG12A&t=2435,[Captain's footsteps fade],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Captain's footsteps fade,NOUN + PART + NOUN + NOUN,NN + POS + NNS + NN,4658,3,26,8.0,NOUN PART NOUN NOUN,3.5866666666666664
3580,235,gpIRIOCPtKE,25.81,31.136,https://www.youtube.com/watch?v=gpIRIOCPtKE&t=25,"Elaichi (cardamom) powder, Jaiphal (nutmeg) powder and chopped almonds as required.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cardamom nutmeg,PROPN + PROPN,NNP + NNP,3580,11,83,6.636363636363637,PROPN PROPN,3.682727272727273
10002,236,ZYjLvyhxGls,1.001,2.336,https://www.youtube.com/watch?v=ZYjLvyhxGls&t=1,[ door creaks open ],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,door creaks open,NOUN + NOUN + VERB,NN + NNS + VBP,10002,5,20,3.2,NOUN NOUN VERB,2.5420000000000003
473,237,2qkuGq_IKBw,113.734,114.868,https://www.youtube.com/watch?v=2qkuGq_IKBw&t=113,[ Cash register dings ],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cash register dings,NOUN + NOUN + NOUN,NN + NN + NNS,473,5,23,3.8,NOUN NOUN NOUN,2.43
6690,238,OWoPY9TJN1k,1097.005,1098.548,https://www.youtube.com/watch?v=OWoPY9TJN1k&t=1097,[Wing popping up],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Wing popping up,NOUN + NOUN + ADP,NN + NN + RP,6690,3,17,5.0,NOUN NOUN ADP,4.943333333333334
9612,239,zdjT5VRQzwM,1277.496,1279.452,https://www.youtube.com/watch?v=zdjT5VRQzwM&t=1277,(he blows a raspberry),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,he blows a raspberry,PRON + VERB + DET + NOUN,PRP + VBZ + DT + NN,9612,4,22,4.75,PRON VERB DET NOUN,5.3975
9389,240,Z-x6u88ICW0,286.501,288.067,https://www.youtube.com/watch?v=Z-x6u88ICW0&t=286,"[ Sad trombone, rimshot ]",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"Sad trombone, rimshot",ADJ + NOUN + ADJ,JJ + NN + JJ,9389,5,25,4.2,ADJ NOUN ADJ,1.94
7622,241,rzG2N3jjFqg,20.252,24.29,https://www.youtube.com/watch?v=rzG2N3jjFqg&t=20,♪ (INTENSE MUSIC PLAYS) ♪,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,INTENSE MUSIC PLAYS,ADJ + NOUN + VERB,JJ + NN + VBZ,7622,5,25,4.2,ADJ NOUN VERB,4.465999999999999
4115,242,J7nGbnHRwNA,172.686,173.761,https://www.youtube.com/watch?v=J7nGbnHRwNA&t=172,"SAM: (""Hail to the Chief"")",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"""Hail to the Chief""",NOUN + ADP + DET + NOUN,NN + IN + DT + NN,4115,5,26,4.4,NOUN ADP DET NOUN,5.766
8400,243,vLhMJflzdyA,758.991,761.994,https://www.youtube.com/watch?v=vLhMJflzdyA&t=758,(audience applauds and cheers),1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,audience applauds and cheers,NOUN + NOUN + CCONJ + NOUN,NN + NNS + CC + NNS,8400,4,30,6.75,NOUN NOUN CCONJ NOUN,4.7525
8105,244,TwLzFl4MvQQ,436.536,437.77,https://www.youtube.com/watch?v=TwLzFl4MvQQ&t=436,(Lil Kim chuckles),1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Lil Kim chuckles,PROPN + PROPN + VERB,NNP + NNP + VBZ,8105,3,18,5.333333333333333,PROPN PROPN VERB,3.853333333333333
6154,245,O0SOK-_5owA,935.2,938.533,https://www.youtube.com/watch?v=O0SOK-_5owA&t=935,"[Just then, another trainee arrives]",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Just then, another trainee arrives",ADV + ADV + DET + NOUN + VERB,RB + RB + DT + NN + VBZ,6154,5,36,6.4,ADV ADV DET NOUN VERB,5.156000000000001
331,246,1AR-vtcDY-8,484.317,485.15,https://www.youtube.com/watch?v=1AR-vtcDY-8&t=484,(Melissa and Eric laughs),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Melissa and Eric laughs,ADJ + CCONJ + PROPN + PROPN,JJ + CC + NNP + NNPS,331,4,25,5.5,ADJ CCONJ PROPN PROPN,4.955
6119,247,O0SOK-_5owA,544.766,546.466,https://www.youtube.com/watch?v=O0SOK-_5owA&t=544,[Bursts into applause and laughter],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Bursts into applause and laughter,NOUN + ADP + NOUN + CCONJ + NOUN,NNS + IN + NN + CC + NN,6119,5,35,6.2,NOUN ADP NOUN CCONJ NOUN,4.99
6202,248,O0SOK-_5owA,1488.333,1490.466,https://www.youtube.com/watch?v=O0SOK-_5owA&t=1488,[A very important part],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,A very important part,DET + ADV + ADJ + NOUN,DT + RB + JJ + NN,6202,4,23,5.0,DET ADV ADJ NOUN,6.1450000000000005
814,249,3XkjoLgZr60,54.899,56.232,https://www.youtube.com/watch?v=3XkjoLgZr60&t=54,[leave comments and like the video],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,leave comments and like the video,VERB + NOUN + CCONJ + ADP + DET + NOUN,VB + NNS + CC + IN + DT + NN,814,6,35,5.0,VERB NOUN CCONJ ADP DET NOUN,6.198333333333333
3344,250,g3YToF3CFKs,23.521,28.274,https://www.youtube.com/watch?v=g3YToF3CFKs&t=23,[CHANTING WE THE PEOPLE],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CHANTING WE THE PEOPLE,VERB + PRON + DET + NOUN,VBG + PRP + DT + NNS,3344,4,24,5.25,VERB PRON DET NOUN,6.035
9121,251,YMP3SxTlOy8,368.16,371.163,https://www.youtube.com/watch?v=YMP3SxTlOy8&t=368,[sander whirring loudly],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,sander whirring loudly,VERB + VERB + ADV,VB + VBG + RB,9121,3,24,7.333333333333333,VERB VERB ADV,3.06
3588,252,gPttEzhI_K4,77.025,78.025,https://www.youtube.com/watch?v=gPttEzhI_K4&t=77,(by Robert Cristobal),1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,by Robert Cristobal,ADP + PROPN + PROPN,IN + NNP + NNP,3588,3,21,6.333333333333333,ADP PROPN PROPN,4.723333333333334
6212,253,O0SOK-_5owA,1758.6,1759.6,https://www.youtube.com/watch?v=O0SOK-_5owA&t=1758,[My bangs?],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,My bangs?,PRON + NOUN,PRP$ + NNS,6212,2,11,5.0,PRON NOUN,5.01
763,254,3wkM4l6vGjU,220.297,221.13,https://www.youtube.com/watch?v=3wkM4l6vGjU&t=220,[oil continues to sizzle],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,oil continues to sizzle,NOUN + VERB + PART + VERB,NN + VBZ + TO + VB,763,4,25,5.5,NOUN VERB PART VERB,5.03
7661,255,Sb_hCbZ80aQ,812.878,814.413,https://www.youtube.com/watch?v=Sb_hCbZ80aQ&t=812,<i> ( musical chime )</i>,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,musical chime,ADJ + NOUN,JJ + NN,7661,5,25,4.2,ADJ NOUN,4.366
1325,256,73vV8VDSQ9o,203.801,207.1,https://www.youtube.com/watch?v=73vV8VDSQ9o&t=203,(Man singing),1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Man singing,NOUN + VERB,NN + VBG,1325,2,13,6.0,NOUN VERB,5.205
582,257,3fDwBcUpJPg,112.07,113.822,https://www.youtube.com/watch?v=3fDwBcUpJPg&t=112,&lt;i&gt;&lt;b&gt;[upbeat bass music]&lt;/b&gt;&lt;/i&gt;,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,upbeat bass music,ADJ + NOUN + NOUN,JJ + NN + NN,582,3,57,18.33333333333333,ADJ NOUN NOUN,3.5733333333333337
3587,258,gPttEzhI_K4,75.385,77.025,https://www.youtube.com/watch?v=gPttEzhI_K4&t=75,(an Our Better World story),1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,an Our Better World story,DET + PRON + ADJ + NOUN + NOUN,DT + PRP$ + JJR + NN + NN,3587,5,27,4.6,DET PRON ADJ NOUN NOUN,5.954
7190,259,qvamzKvNG0w,101.443,102.6,https://www.youtube.com/watch?v=qvamzKvNG0w&t=101,(Mike and Jamie laughing),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mike and Jamie laughing,PROPN + CCONJ + PROPN + VERB,NNP + CC + NNP + VBG,7190,4,25,5.5,PROPN CCONJ PROPN VERB,5.2475000000000005
6166,260,O0SOK-_5owA,1067.768,1070.333,https://www.youtube.com/watch?v=O0SOK-_5owA&t=1067,[only two days ago],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,only two days ago,ADV + NUM + NOUN + ADV,RB + CD + NNS + RB,6166,4,19,4.0,ADV NUM NOUN ADV,5.8125
6067,261,NUAvdYNGTQU,1282.72,1284.62,https://www.youtube.com/watch?v=NUAvdYNGTQU&t=1282,No Urad dal (split black gram) was used.,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,split black gram,VERB + ADJ + NOUN,VB + JJ + NN,6067,8,40,4.125,VERB ADJ NOUN,4.7075
4781,262,ksp0MayCMYs,112.735,113.962,https://www.youtube.com/watch?v=ksp0MayCMYs&t=112,[WORK OUT],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WORK OUT,VERB + ADP,VB + RP,4781,2,10,4.5,VERB ADP,6.17
6297,263,O0SOK-_5owA,3629.866,3632.2,https://www.youtube.com/watch?v=O0SOK-_5owA&t=3629,[Shaking like a leaf],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Shaking like a leaf,VERB + ADP + DET + NOUN,VBG + IN + DT + NN,6297,4,21,4.5,VERB ADP DET NOUN,5.5175
803,264,3XkjoLgZr60,16.91,18.341,https://www.youtube.com/watch?v=3XkjoLgZr60&t=16,[Feeling dazed],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Feeling dazed,VERB + VERB,VBG + VBN,803,2,15,7.0,VERB VERB,4.13
1691,265,8934qhVjaoA,3218.033,3219.333,https://www.youtube.com/watch?v=8934qhVjaoA&t=3218,[Checking thoroughly],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Checking thoroughly,VERB + ADV,VBG + RB,1691,2,21,10.0,VERB ADV,4.26
1656,266,8934qhVjaoA,671.933,674.133,https://www.youtube.com/watch?v=8934qhVjaoA&t=671,[The clock is ticking],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,The clock is ticking,DET + NOUN + AUX + VERB,DT + NN + VBZ + VBG,1656,4,22,4.75,DET NOUN AUX VERB,5.6725
1647,267,8934qhVjaoA,290.9,294.966,https://www.youtube.com/watch?v=8934qhVjaoA&t=290,[A whopping... 68%!],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,A whopping... 68%!,DET + ADJ + NUM,DT + JJ + CD,1647,3,20,6.0,DET ADJ NUM,5.08
1079,268,5eIt2hsIyhM,65.732,66.733,https://www.youtube.com/watch?v=5eIt2hsIyhM&t=65,[glasses whir and beep],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,glasses whir and beep,NOUN + ADJ + CCONJ + NOUN,NNS + JJ + CC + NN,1079,4,23,5.0,NOUN ADJ CCONJ NOUN,4.31
3931,269,iELaejVvc7A,87.291,90.294,https://www.youtube.com/watch?v=iELaejVvc7A&t=87,(Liang Yumei / Miao),1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Liang Yumei / Miao,PROPN + PROPN + PROPN,NNP + NNP + NNP,3931,4,20,4.25,PROPN PROPN PROPN,1.4175
3171,270,FKLIIueTSJI,245.17,253.342,https://www.youtube.com/watch?v=FKLIIueTSJI&t=245,[RAPPING NONSENSE LANGUAGE],1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,RAPPING NONSENSE LANGUAGE,VERB + NOUN + NOUN,VBG + NN + NN,3171,3,27,8.333333333333334,VERB NOUN NOUN,4.1866666666666665
3599,271,GQjeYrx_-Cs,44.68,47.6,https://www.youtube.com/watch?v=GQjeYrx_-Cs&t=44,"to the exodus from Egypt. [subtle: ""How bout that""]",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,"subtle: ""How bout that""",ADJ + SCONJ + ADJ + SCONJ,JJ + WRB + JJ + IN,3599,9,51,4.777777777777778,ADJ SCONJ ADJ SCONJ,5.701111111111111
2393,272,bvkd88h1zTA,20.653,22.956,https://www.youtube.com/watch?v=bvkd88h1zTA&t=20,(playing a few chords),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,playing a few chords,VERB + DET + ADJ + NOUN,VBG + DT + JJ + NNS,2393,4,22,4.75,VERB DET ADJ NOUN,5.4575
6127,273,O0SOK-_5owA,648.828,654.099,https://www.youtube.com/watch?v=O0SOK-_5owA&t=648,[Followed by a quick scan],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Followed by a quick scan,VERB + ADP + DET + ADJ + NOUN,VBN + IN + DT + JJ + NN,6127,5,26,4.4,VERB ADP DET ADJ NOUN,5.6240000000000006
3591,274,gPttEzhI_K4,111.05,114.02,https://www.youtube.com/watch?v=gPttEzhI_K4&t=111,The hardest climb I've experienced is probably [to] Sitio Inuman.,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,to,PART,TO,3591,10,65,5.6,PART,4.819
8308,275,uSwIYhg0sl0,36.536,39.538,https://www.youtube.com/watch?v=uSwIYhg0sl0&t=36,"[Oona, high-pitched] Hey, Owen.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Oona, high-pitched",PROPN + ADJ + VERB,NNP + JJ + VBN,8308,4,31,7.0,PROPN ADJ VERB,3.8050000000000006
6498,276,Oie4gg-oQ6g,504.069,504.902,https://www.youtube.com/watch?v=Oie4gg-oQ6g&t=504,(Andrew blows raspberry).,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Andrew blows raspberry,PROPN + VERB + NOUN,NNP + VBZ + NN,6498,3,25,7.666666666666667,PROPN VERB NOUN,4.036666666666666
8040,277,tQrCl4cESfQ,222.767,224.874,https://www.youtube.com/watch?v=tQrCl4cESfQ&t=222,(fast-paced music),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,fast-paced music,ADV + VERB + NOUN,RB + VBN + NN,8040,2,18,8.5,ADV VERB NOUN,4.535
6279,278,O0SOK-_5owA,3365.133,3367.066,https://www.youtube.com/watch?v=O0SOK-_5owA&t=3365,[He has],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,He has,PRON + VERB,PRP + VBZ,6279,2,8,3.5,PRON VERB,6.53
6138,279,O0SOK-_5owA,815.333,816.433,https://www.youtube.com/watch?v=O0SOK-_5owA&t=815,[Let me see],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Let me see,VERB + PRON + VERB,VB + PRP + VB,6138,3,12,3.333333333333333,VERB PRON VERB,6.06
6238,280,O0SOK-_5owA,2168.2,2170.266,https://www.youtube.com/watch?v=O0SOK-_5owA&t=2168,[Sakura keeps a poker face],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Sakura keeps a poker face,PROPN + VERB + DET + NOUN + NOUN,NNP + VBZ + DT + NN + NN,6238,5,27,4.6,PROPN VERB DET NOUN NOUN,4.952
2443,281,bvkd88h1zTA,1301.799,1304.168,https://www.youtube.com/watch?v=bvkd88h1zTA&t=1301,- (in slow motion):,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,in slow motion,ADP + ADJ + NOUN,IN + JJ + NN,2443,4,19,4.0,ADP ADJ NOUN,4.1775
9165,282,YvbEODnJVTc,125.526,131.375,https://www.youtube.com/watch?v=YvbEODnJVTc&t=125,"Next time you're listening to the tele (TV) or watching a film (movie),",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TV movie,NOUN + NOUN,NN + NN,9165,13,71,4.538461538461538,NOUN NOUN,5.791538461538462
7045,283,QAGIjIIM91Y,4887.48,4893.04,https://www.youtube.com/watch?v=QAGIjIIM91Y&t=4887,"(A song from the movie, ""VEDHALAM"")",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"A song from the movie, ""VEDHALAM""",DET + NOUN + ADP + DET + NOUN + NOUN,DT + NN + IN + DT + NN + NNS,7045,6,35,5.0,DET NOUN ADP DET NOUN NOUN,5.3566666666666665
6719,284,P1nydF443xM,27.761,29.596,https://www.youtube.com/watch?v=P1nydF443xM&t=27,[ Dad clears throat ],1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dad clears throat,NOUN + VERB + NOUN,NN + VBZ + NN,6719,5,21,3.4,NOUN VERB NOUN,2.562
1650,285,8934qhVjaoA,381.4,384.7,https://www.youtube.com/watch?v=8934qhVjaoA&t=381,[Announcement for Round 4's mission],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Announcement for Round 4's mission,NOUN + ADP + ADJ + NUM + PART + NOUN,NN + IN + JJ + CD + POS + NN,1650,5,36,6.4,NOUN ADP ADJ NUM PART NOUN,5.37
2530,286,CMc8l4aTZRQ,132.766,136.366,https://www.youtube.com/watch?v=CMc8l4aTZRQ&t=132,(Bomb craters from war),1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Bomb craters from war,NOUN + NOUN + ADP + NOUN,NN + NNS + IN + NN,2530,4,23,5.0,NOUN NOUN ADP NOUN,4.93
1816,287,9PTr8dnHbtM,1035.833,1038.167,https://www.youtube.com/watch?v=9PTr8dnHbtM&t=1035,-[Eagle Dancer beatboxes],1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Eagle Dancer beatboxes,PROPN + NOUN + NOUN,NNP + NN + NNS,1816,3,25,7.666666666666667,PROPN NOUN NOUN,2.706666666666667
6386,288,ohJrpHUoZ10,165.831,168.935,https://www.youtube.com/watch?v=ohJrpHUoZ10&t=165,[music quickly picks up],1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,music quickly picks up,NOUN + ADV + VERB + ADP,NN + RB + VBZ + RP,6386,4,24,5.25,NOUN ADV VERB ADP,5.2875
1663,289,8934qhVjaoA,1404.366,1407.8,https://www.youtube.com/watch?v=8934qhVjaoA&t=1404,[Both vocal and performance],1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Both vocal and performance,CCONJ + ADJ + CCONJ + NOUN,CC + JJ + CC + NN,1663,4,28,6.25,CCONJ ADJ CCONJ NOUN,5.63
